63,100,0.8,0,0,0,0,,4,
63,100,0.8,0,1,1,-1,4.0,4,1.0
63,100,0.8,0,2,0,0,4.0,4,1.0
63,100,0.8,0,3,1,1,4.0,4,1.0
63,100,0.8,0,4,0,0,4.0,4,1.0
63,100,0.8,1,0,1,1,,1,
63,100,0.8,1,1,0,0,1.0,1,1.0
63,100,0.8,1,2,0,0,1.0,1,1.0
63,100,0.8,1,3,0,0,1.0,1,1.0
63,100,0.8,1,4,0,0,1.0,1,1.0
63,100,0.8,2,0,1,1,,0,
63,100,0.8,2,1,0,0,0.0,0,1.0
63,100,0.8,2,2,0,0,0.0,0,1.0
63,100,0.8,2,3,0,0,0.0,0,1.0
63,100,0.8,2,4,0,0,0.0,0,1.0
63,100,0.8,3,0,0,0,,0,
63,100,0.8,3,1,0,0,0.0,0,1.0
63,100,0.8,3,2,0,0,0.0,0,1.0
63,100,0.8,3,3,0,0,0.0,0,1.0
63,100,0.8,3,4,0,0,0.0,0,1.0
63,100,0.8,4,0,1,1,,5,
63,100,0.8,4,1,0,0,5.0,5,1.0
63,100,0.8,4,2,1,1,5.0,5,1.0
63,100,0.8,4,3,0,0,5.0,5,1.0
63,100,0.8,4,4,1,-1,5.0,5,1.0
63,100,0.8,5,0,0,0,,7,
63,100,0.8,5,1,1,-1,7.0,7,1.0
63,100,0.8,5,2,1,1,7.0,7,1.0
63,100,0.8,5,3,1,1,7.0,7,1.0
63,100,0.8,5,4,1,-1,7.0,7,1.0
63,100,0.8,6,0,0,0,,0,
63,100,0.8,6,1,0,0,0.0,0,1.0
63,100,0.8,6,2,0,0,0.0,0,1.0
63,100,0.8,6,3,0,0,0.0,0,1.0
63,100,0.8,6,4,0,0,0.0,0,1.0
63,100,0.8,7,0,0,0,,6,
63,100,0.8,7,1,1,-1,6.0,6,1.0
63,100,0.8,7,2,0,0,6.0,6,1.0
63,100,0.8,7,3,1,1,6.0,6,1.0
63,100,0.8,7,4,1,-1,6.0,6,1.0
63,100,0.8,8,0,0,0,,1,
63,100,0.8,8,1,0,0,1.0,1,1.0
63,100,0.8,8,2,0,0,1.0,1,1.0
63,100,0.8,8,3,0,0,1.0,1,1.0
63,100,0.8,8,4,0,0,1.0,1,1.0
63,100,0.8,9,0,0,0,,5,
63,100,0.8,9,1,1,-1,5.0,5,1.0
63,100,0.8,9,2,1,1,5.0,5,1.0
63,100,0.8,9,3,0,0,5.0,5,1.0
63,100,0.8,9,4,1,-1,5.0,5,1.0
63,100,0.8,10,0,0,0,,7,
63,100,0.8,10,1,1,-1,7.0,7,1.0
63,100,0.8,10,2,1,1,7.0,7,1.0
63,100,0.8,10,3,1,1,7.0,7,1.0
63,100,0.8,10,4,1,-1,7.0,7,1.0
63,100,0.8,11,0,1,1,,2,
