5,100,0.1,0,0,0,0,,7,
5,100,0.1,0,1,1,1,7.0,7,1.0
5,100,0.1,0,2,1,1,7.0,7,1.0
5,100,0.1,0,3,1,1,7.0,7,1.0
5,100,0.1,0,4,1,1,7.0,7,1.0
5,100,0.1,1,0,0,0,,7,
5,100,0.1,1,1,1,1,7.0,7,1.0
5,100,0.1,1,2,1,1,7.0,7,1.0
5,100,0.1,1,3,1,1,7.0,7,1.0
5,100,0.1,1,4,1,1,7.0,7,1.0
5,100,0.1,2,0,0,0,,2,
5,100,0.1,2,1,0,0,2.0,2,1.0
5,100,0.1,2,2,0,0,2.0,2,1.0
5,100,0.1,2,3,0,0,2.0,2,1.0
5,100,0.1,2,4,0,0,2.0,2,1.0
5,100,0.1,3,0,1,1,,5,
5,100,0.1,3,1,0,0,5.0,5,1.0
5,100,0.1,3,2,1,1,5.0,5,1.0
5,100,0.1,3,3,0,0,5.0,5,1.0
5,100,0.1,3,4,1,1,5.0,5,1.0
5,100,0.1,4,0,0,0,,6,
5,100,0.1,4,1,1,1,6.0,6,1.0
5,100,0.1,4,2,1,1,6.0,6,1.0
5,100,0.1,4,3,1,1,6.0,6,1.0
5,100,0.1,4,4,1,1,6.0,6,1.0
5,100,0.1,5,0,0,0,,0,
5,100,0.1,5,1,0,0,0.0,0,1.0
5,100,0.1,5,2,0,0,0.0,0,1.0
5,100,0.1,5,3,0,0,0.0,0,1.0
5,100,0.1,5,4,0,0,0.0,0,1.0
5,100,0.1,6,0,1,1,,2,
5,100,0.1,6,1,1,1,2.0,2,1.0
5,100,0.1,6,2,1,1,2.0,2,1.0
5,100,0.1,6,3,1,1,2.0,2,1.0
5,100,0.1,6,4,1,1,2.0,2,1.0
5,100,0.1,7,0,1,1,,1,
5,100,0.1,7,1,0,0,1.0,1,1.0
5,100,0.1,7,2,0,0,1.0,1,1.0
5,100,0.1,7,3,0,0,1.0,1,1.0
5,100,0.1,7,4,0,0,1.0,1,1.0
5,100,0.1,8,0,0,0,,2,
5,100,0.1,8,1,0,0,2.0,2,1.0
5,100,0.1,8,2,0,0,2.0,2,1.0
5,100,0.1,8,3,0,0,2.0,2,1.0
5,100,0.1,8,4,0,0,2.0,2,1.0
5,100,0.1,9,0,0,0,,4,
5,100,0.1,9,1,1,1,4.0,4,1.0
5,100,0.1,9,2,0,0,4.0,4,1.0
5,100,0.1,9,3,1,1,4.0,4,1.0
5,100,0.1,9,4,0,0,4.0,4,1.0
5,100,0.1,10,0,1,1,,5,
5,100,0.1,10,1,0,0,5.0,5,1.0
5,100,0.1,10,2,1,1,5.0,5,1.0
5,100,0.1,10,3,0,0,5.0,5,1.0
5,100,0.1,10,4,1,1,5.0,5,1.0
5,100,0.1,11,0,1,1,,4,
5,100,0.1,11,1,0,0,4.0,4,1.0
5,100,0.1,11,2,1,1,4.0,4,1.0
5,100,0.1,11,3,0,0,4.0,4,1.0
5,100,0.1,11,4,1,1,4.0,4,1.0
5,100,0.1,12,0,1,1,,2,
5,100,0.1,12,1,1,1,2.0,2,1.0
5,100,0.1,12,2,1,1,2.0,2,1.0
5,100,0.1,12,3,1,1,2.0,2,1.0
5,100,0.1,12,4,1,1,2.0,2,1.0
5,100,0.1,13,0,0,0,,4,
5,100,0.1,13,1,1,1,4.0,4,1.0
5,100,0.1,13,2,0,0,4.0,4,1.0
5,100,0.1,13,3,1,1,4.0,4,1.0
5,100,0.1,13,4,0,0,4.0,4,1.0
5,100,0.1,14,0,0,0,,3,
5,100,0.1,14,1,0,0,3.0,3,1.0
5,100,0.1,14,2,0,0,3.0,3,1.0
5,100,0.1,14,3,0,0,3.0,3,1.0
5,100,0.1,14,4,0,0,3.0,3,1.0
5,100,0.1,15,0,1,1,,2,
5,100,0.1,15,1,1,1,2.0,2,1.0
5,100,0.1,15,2,1,1,2.0,2,1.0
5,100,0.1,15,3,1,1,2.0,2,1.0
5,100,0.1,15,4,1,1,2.0,2,1.0
5,100,0.1,16,0,0,0,,3,
5,100,0.1,16,1,0,0,3.0,3,1.0
5,100,0.1,16,2,0,0,3.0,3,1.0
5,100,0.1,16,3,0,0,3.0,3,1.0
5,100,0.1,16,4,0,0,3.0,3,1.0
5,100,0.1,17,0,0,0,,2,
5,100,0.1,17,1,0,0,2.0,2,1.0
5,100,0.1,17,2,0,0,2.0,2,1.0
5,100,0.1,17,3,0,0,2.0,2,1.0
5,100,0.1,17,4,0,0,2.0,2,1.0
5,100,0.1,18,0,0,0,,5,
5,100,0.1,18,1,1,1,5.0,5,1.0
5,100,0.1,18,2,0,0,5.0,5,1.0
